id,bulk_id,spalen,date1,start_square,value,price,mean_sq,mean_fl,plan_s,plan_m,plan_l,vid_0,vid_1,vid_2,month,month_cnt,Класс объекта,Количество помещений,Огорожена территория,Площадь земельного участка,Входные группы,Детский сад,Школа,Поликлиника,ФОК,Спортивная площадка,Автомойка,Кладовые,Колясочные,Кондиционирование,Вентлияция,Лифт,Система мусоротведения,Видеонаблюдение,Подземная парковка,Двор без машин,Машиномест,Площадь пром. зоны в радиусе 500 м,Площадь зеленой зоны в радиусе 500 м,До Кремля,До ТТК(км),До Садового(км),До большой дороги на машине(км),До удобной авторазвязки на машине(км),До метро пешком(км),До промки(км),До парка(км),До парка пешком(км),Станций метро от кольца,Площадь двора,Курс,Cтавка по ипотеке,Вклады до 1 года,Вклады от 1 года до 3 лет,Вклады свыше 3 лет
996,832FDFD6-AFF2-E611-84D2-001EC9D56418,2,2018-01-01,7237.80,1316.40,92503.1007752,56.11,11,60,3,66,10,81,38,1,37,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13159,0,20.0,14.0,17.0,0.06,6.6,6.3,0.43,1.5,1.8,7,6167,56.4981,9.74,5.62,6.64,6.05
997,832FDFD6-AFF2-E611-84D2-001EC9D56418,0,2018-01-01,22.90,22.90,118400.0,22.90,6,1,0,0,0,1,0,1,37,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13159,0,20.0,14.0,17.0,0.06,6.6,6.3,0.43,1.5,1.8,7,6167,56.4981,9.74,5.62,6.64,6.05
998,A93667C6-B147-E311-8507-001EC9D5643C,2,2018-01-01,223.22,0,98833.3333333,74.41,11,0,0,3,3,0,0,1,37,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,0,31614,20.0,14.0,17.0,0.6,5.5,5.3,0.76,1.8,2.5,7,6968,56.4981,9.74,5.62,6.64,6.05
999,E522EAD5-DA93-E311-8208-001EC9D56418,1,2018-01-01,87.49,44.18,121000.0,43.74,8,0,0,2,0,2,0,1,37,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,0,0,20.0,14.0,17.0,0.72,5.6,5.7,0.54,1.7,2.4,7,4425,56.4981,9.74,5.62,6.64,6.05
1000,5C0E0157-C197-E711-8530-00505688958B,2,2018-01-01,4367.90,542.60,91128.4090909,49.64,13,88,0,0,0,54,34,1,37,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,78192,0,20.0,14.0,17.0,0.06,7.1,6.1,0.16,1.8,2.0,7,4000,56.4981,9.74,5.62,6.64,6.05
1001,5C0E0157-C197-E711-8530-00505688958B,1,2018-01-01,1025.80,89.20,94230.4347826,44.60,13,0,0,23,0,23,0,1,37,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,78192,0,20.0,14.0,17.0,0.06,7.1,6.1,0.16,1.8,2.0,7,4000,56.4981,9.74,5.62,6.64,6.05
1002,5C0E0157-C197-E711-8530-00505688958B,3,2018-01-01,1969.80,0,80490.4761905,93.80,13,0,0,21,0,21,0,1,37,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,78192,0,20.0,14.0,17.0,0.06,7.1,6.1,0.16,1.8,2.0,7,4000,56.4981,9.74,5.62,6.64,6.05
1003,5C0E0157-C197-E711-8530-00505688958B,0,2018-01-01,590.20,227.00,109680.769231,22.70,14,26,0,0,0,26,0,1,37,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,78192,0,20.0,14.0,17.0,0.06,7.1,6.1,0.16,1.8,2.0,7,4000,56.4981,9.74,5.62,6.64,6.05
1004,BC92BE33-C197-E711-8530-00505688958B,3,2018-01-01,2956.20,443.00,76017.6470588,86.95,12,0,18,16,0,34,0,1,37,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,52174,0,20.0,14.0,17.0,0.06,6.9,6.1,0.27,1.7,1.9,7,4000,56.4981,9.74,5.62,6.64,6.05
1005,BC92BE33-C197-E711-8530-00505688958B,2,2018-01-01,2173.90,210.30,83442.5,54.35,13,33,0,7,0,7,33,1,37,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,52174,0,20.0,14.0,17.0,0.06,6.9,6.1,0.27,1.7,1.9,7,4000,56.4981,9.74,5.62,6.64,6.05
1006,BC92BE33-C197-E711-8530-00505688958B,1,2018-01-01,1422.30,172.60,88709.0909091,43.10,14,0,17,16,0,33,0,1,37,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,52174,0,20.0,14.0,17.0,0.06,6.9,6.1,0.27,1.7,1.9,7,4000,56.4981,9.74,5.62,6.64,6.05
1007,67127343-C197-E711-8530-00505688958B,3,2018-01-01,3425.20,174.60,82261.5384615,87.83,13,0,18,21,0,39,0,1,37,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,73367,0,20.0,14.0,17.0,0.06,7.0,6.1,0.2,1.8,1.9,7,4000,56.4981,9.74,5.62,6.64,6.05
1008,67127343-C197-E711-8530-00505688958B,2,2018-01-01,1929.90,52.50,90760.0,55.14,11,26,0,9,0,9,26,1,37,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,73367,0,20.0,14.0,17.0,0.06,7.0,6.1,0.2,1.8,1.9,7,4000,56.4981,9.74,5.62,6.64,6.05
1009,67127343-C197-E711-8530-00505688958B,1,2018-01-01,1077.10,44.80,96724.0,43.08,15,0,13,12,0,25,0,1,37,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,73367,0,20.0,14.0,17.0,0.06,7.0,6.1,0.2,1.8,1.9,7,4000,56.4981,9.74,5.62,6.64,6.05
1010,72B1CAF6-A2DC-E511-9840-001EC9D56418,2,2018-02-01,936.30,358.50,106762.5,58.52,10,0,15,1,0,12,4,2,38,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13990,7000,20.0,14.0,17.0,1.8,6.7,5.8,0.23,1.2,1.6,7,7133,56.8067053,9.78,5.48,6.2,6.16
1011,72B1CAF6-A2DC-E511-9840-001EC9D56418,3,2018-02-01,279.60,279.60,101133.333333,93.20,18,0,0,3,0,0,3,2,38,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13990,7000,20.0,14.0,17.0,1.8,6.7,5.8,0.23,1.2,1.6,7,7133,56.8067053,9.78,5.48,6.2,6.16
1012,35168781-8F60-E611-9523-001EC9D5643C,3,2018-02-01,5052.10,0,95472.2222222,93.56,8,0,0,54,0,0,54,2,38,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13990,0,20.0,14.0,17.0,2.1,7.0,6.0,0.23,1.2,1.4,7,7133,56.8067053,9.78,5.48,6.2,6.16
1013,35168781-8F60-E611-9523-001EC9D5643C,2,2018-02-01,543.70,242.20,95975.0,67.96,9,0,4,4,0,5,3,2,38,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13990,0,20.0,14.0,17.0,2.1,7.0,6.0,0.23,1.2,1.4,7,7133,56.8067053,9.78,5.48,6.2,6.16
1014,A8632090-8F60-E611-9523-001EC9D5643C,3,2018-02-01,2714.10,87.50,94876.6666667,90.47,12,0,0,30,0,0,30,2,38,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13990,0,20.0,14.0,17.0,2.3,7.2,6.0,0.23,1.2,1.3,7,7133,56.8067053,9.78,5.48,6.2,6.16
1015,A8632090-8F60-E611-9523-001EC9D5643C,2,2018-02-01,842.60,312.50,101935.714286,60.19,15,0,11,3,0,12,2,2,38,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13990,0,20.0,14.0,17.0,2.3,7.2,6.0,0.23,1.2,1.3,7,7133,56.8067053,9.78,5.48,6.2,6.16
1016,50B329EC-1DE2-E511-B953-001EC9D56418,3,2018-02-01,91.90,0,95000.0,91.90,23,0,0,1,0,0,1,2,38,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,11946,10404,20.0,14.0,17.0,0.28,5.1,5.6,0.45,1.9,2.6,7,3104,56.8067053,9.78,5.48,6.2,6.16
1017,F4BE45B2-AFF2-E611-84D2-001EC9D56418,3,2018-02-01,4023.30,349.20,85122.2222222,89.41,7,0,0,45,0,10,35,2,38,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,6207,0,20.0,14.0,17.0,0.15,6.8,6.2,0.45,1.5,1.8,7,6167,56.8067053,9.78,5.48,6.2,6.16
1018,F4BE45B2-AFF2-E611-84D2-001EC9D56418,4,2018-02-01,470.60,352.60,83250.0,117.65,10,0,0,4,0,0,4,2,38,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,6207,0,20.0,14.0,17.0,0.15,6.8,6.2,0.45,1.5,1.8,7,6167,56.8067053,9.78,5.48,6.2,6.16
1019,F4BE45B2-AFF2-E611-84D2-001EC9D56418,1,2018-02-01,235.50,141.30,97220.0,47.10,11,0,0,5,0,5,0,2,38,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,6207,0,20.0,14.0,17.0,0.15,6.8,6.2,0.45,1.5,1.8,7,6167,56.8067053,9.78,5.48,6.2,6.16
1020,F4BE45B2-AFF2-E611-84D2-001EC9D56418,2,2018-02-01,314.80,104.80,100450.0,52.47,8,3,3,0,0,6,0,2,38,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,6207,0,20.0,14.0,17.0,0.15,6.8,6.2,0.45,1.5,1.8,7,6167,56.8067053,9.78,5.48,6.2,6.16
1021,832FDFD6-AFF2-E611-84D2-001EC9D56418,3,2018-02-01,2418.20,372.60,83237.037037,89.56,6,0,0,27,0,0,27,2,38,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13159,0,20.0,14.0,17.0,0.06,6.6,6.3,0.43,1.5,1.8,7,6167,56.8067053,9.78,5.48,6.2,6.16
1022,832FDFD6-AFF2-E611-84D2-001EC9D56418,2,2018-02-01,5921.40,2016.50,93595.3271028,55.34,11,53,2,52,10,65,32,2,38,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13159,0,20.0,14.0,17.0,0.06,6.6,6.3,0.43,1.5,1.8,7,6167,56.8067053,9.78,5.48,6.2,6.16
1023,832FDFD6-AFF2-E611-84D2-001EC9D56418,1,2018-02-01,69.20,69.20,114850.0,34.60,10,2,0,0,0,0,2,2,38,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13159,0,20.0,14.0,17.0,0.06,6.6,6.3,0.43,1.5,1.8,7,6167,56.8067053,9.78,5.48,6.2,6.16
1024,A93667C6-B147-E311-8507-001EC9D5643C,2,2018-02-01,223.22,0,98833.3333333,74.41,11,0,0,3,3,0,0,2,38,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,0,31614,20.0,14.0,17.0,0.6,5.5,5.3,0.76,1.8,2.5,7,6968,56.8067053,9.78,5.48,6.2,6.16
1025,E522EAD5-DA93-E311-8208-001EC9D56418,1,2018-02-01,43.31,0,121000.0,43.31,7,0,0,1,0,1,0,2,38,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,0,0,20.0,14.0,17.0,0.72,5.6,5.7,0.54,1.7,2.4,7,4425,56.8067053,9.78,5.48,6.2,6.16
1026,5C0E0157-C197-E711-8530-00505688958B,1,2018-02-01,936.60,0,94833.3333333,44.60,12,0,0,21,0,21,0,2,38,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,78192,0,20.0,14.0,17.0,0.06,7.1,6.1,0.16,1.8,2.0,7,4000,56.8067053,9.78,5.48,6.2,6.16
1027,5C0E0157-C197-E711-8530-00505688958B,2,2018-02-01,3825.30,632.20,91724.6753247,49.68,14,77,0,0,0,47,30,2,38,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,78192,0,20.0,14.0,17.0,0.06,7.1,6.1,0.16,1.8,2.0,7,4000,56.8067053,9.78,5.48,6.2,6.16
1028,5C0E0157-C197-E711-8530-00505688958B,3,2018-02-01,1969.80,187.60,80990.4761905,93.80,13,0,0,21,0,21,0,2,38,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,78192,0,20.0,14.0,17.0,0.06,7.1,6.1,0.16,1.8,2.0,7,4000,56.8067053,9.78,5.48,6.2,6.16
1029,5C0E0157-C197-E711-8530-00505688958B,0,2018-02-01,363.20,227.00,112237.5,22.70,15,16,0,0,0,16,0,2,38,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,78192,0,20.0,14.0,17.0,0.06,7.1,6.1,0.16,1.8,2.0,7,4000,56.8067053,9.78,5.48,6.2,6.16
1030,BC92BE33-C197-E711-8530-00505688958B,3,2018-02-01,2513.20,362.20,76534.4827586,86.66,12,0,16,13,0,29,0,2,38,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,52174,0,20.0,14.0,17.0,0.06,6.9,6.1,0.27,1.7,1.9,7,4000,56.8067053,9.78,5.48,6.2,6.16
1031,BC92BE33-C197-E711-8530-00505688958B,2,2018-02-01,1963.60,363.50,83861.1111111,54.54,14,29,0,7,0,7,29,2,38,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,52174,0,20.0,14.0,17.0,0.06,6.9,6.1,0.27,1.7,1.9,7,4000,56.8067053,9.78,5.48,6.2,6.16
1032,BC92BE33-C197-E711-8530-00505688958B,1,2018-02-01,1208.20,134.40,89239.2857143,43.15,14,0,14,14,0,28,0,2,38,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,52174,0,20.0,14.0,17.0,0.06,6.9,6.1,0.27,1.7,1.9,7,4000,56.8067053,9.78,5.48,6.2,6.16
1033,67127343-C197-E711-8530-00505688958B,3,2018-02-01,3250.60,430.00,82772.972973,87.85,13,0,17,20,0,37,0,2,38,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,73367,0,20.0,14.0,17.0,0.06,7.0,6.1,0.2,1.8,1.9,7,4000,56.8067053,9.78,5.48,6.2,6.16
1034,67127343-C197-E711-8530-00505688958B,2,2018-02-01,1877.40,273.10,91223.5294118,55.22,12,25,0,9,0,9,25,2,38,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,73367,0,20.0,14.0,17.0,0.06,7.0,6.1,0.2,1.8,1.9,7,4000,56.8067053,9.78,5.48,6.2,6.16
1035,67127343-C197-E711-8530-00505688958B,1,2018-02-01,1032.30,86.30,97250.0,43.01,15,0,13,11,0,24,0,2,38,комфорт,3958,нет,114,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,73367,0,20.0,14.0,17.0,0.06,7.0,6.1,0.2,1.8,1.9,7,4000,56.8067053,9.78,5.48,6.2,6.16
1036,BE6C758E-25F4-E611-84D2-001EC9D56418,2,2015-12-01,1174.98,1174.98,59193.96,61.84,6,0,9,10,0,0,9,12,12,эконом,522,нет,10.4,нет,140,550,0,0,да,нет,нет,да,0,1,1,контейнеры,0,нет,нет,80,34154,516706,19.0,14.0,16.0,0.62,3.4,6.9,0.06,0.15,0.35,7,2320,69.7048478,12.19,8.52,8.73,8.45
1037,BE6C758E-25F4-E611-84D2-001EC9D56418,1,2015-12-01,165.89,165.89,59193.96,33.18,10,5,0,0,0,0,0,12,12,эконом,522,нет,10.4,нет,140,550,0,0,да,нет,нет,да,0,1,1,контейнеры,0,нет,нет,80,34154,516706,19.0,14.0,16.0,0.62,3.4,6.9,0.06,0.15,0.35,7,2320,69.7048478,12.19,8.52,8.73,8.45
1038,BE6C758E-25F4-E611-84D2-001EC9D56418,1,2017-04-01,4247.48,433.82,69220.6349206,33.71,12,123,0,3,0,0,83,4,28,эконом,522,нет,10.4,нет,140,550,0,0,да,нет,нет,да,0,1,1,контейнеры,0,нет,нет,80,34154,516706,19.0,14.0,16.0,0.62,3.4,6.9,0.06,0.15,0.35,7,2320,56.4356143,11.61,6.41,6.76,6.12
1039,BE6C758E-25F4-E611-84D2-001EC9D56418,2,2017-04-01,10302.98,297.34,67069.6969697,62.44,12,0,75,90,0,0,75,4,28,эконом,522,нет,10.4,нет,140,550,0,0,да,нет,нет,да,0,1,1,контейнеры,0,нет,нет,80,34154,516706,19.0,14.0,16.0,0.62,3.4,6.9,0.06,0.15,0.35,7,2320,56.4356143,11.61,6.41,6.76,6.12
1040,BE6C758E-25F4-E611-84D2-001EC9D56418,1,2017-05-01,3815.09,515.60,69459.6491228,33.47,13,113,0,1,0,0,74,5,29,эконом,522,нет,10.4,нет,140,550,0,0,да,нет,нет,да,0,1,1,контейнеры,0,нет,нет,80,34154,516706,19.0,14.0,16.0,0.62,3.4,6.9,0.06,0.15,0.35,7,2320,56.9500684,11.37,6.17,6.72,7.81
1041,BE6C758E-25F4-E611-84D2-001EC9D56418,2,2017-05-01,10005.64,424.89,67046.875,62.54,12,0,70,90,0,0,70,5,29,эконом,522,нет,10.4,нет,140,550,0,0,да,нет,нет,да,0,1,1,контейнеры,0,нет,нет,80,34154,516706,19.0,14.0,16.0,0.62,3.4,6.9,0.06,0.15,0.35,7,2320,56.9500684,11.37,6.17,6.72,7.81
1042,BE6C758E-25F4-E611-84D2-001EC9D56418,2,2017-06-01,9522.59,622.93,68055.9210526,62.65,13,0,65,87,0,0,65,6,30,эконом,522,нет,10.4,нет,140,550,0,0,да,нет,нет,да,0,1,1,контейнеры,0,нет,нет,80,34154,516706,19.0,14.0,16.0,0.62,3.4,6.9,0.06,0.15,0.35,7,2320,57.8931762,11.26,5.73,6.42,7.97
1043,BE6C758E-25F4-E611-84D2-001EC9D56418,1,2017-06-01,3299.49,433.96,70853.5353535,33.33,14,99,0,0,0,0,65,6,30,эконом,522,нет,10.4,нет,140,550,0,0,да,нет,нет,да,0,1,1,контейнеры,0,нет,нет,80,34154,516706,19.0,14.0,16.0,0.62,3.4,6.9,0.06,0.15,0.35,7,2320,57.8931762,11.26,5.73,6.42,7.97
1044,BE6C758E-25F4-E611-84D2-001EC9D56418,2,2017-07-01,8782.76,299.62,68144.2857143,62.73,13,0,59,81,0,0,59,7,31,эконом,522,нет,10.4,нет,140,550,0,0,да,нет,нет,да,0,1,1,контейнеры,0,нет,нет,80,34154,516706,19.0,14.0,16.0,0.62,3.4,6.9,0.06,0.15,0.35,7,2320,59.6926762,11.0,6.17,6.62,6.04
1045,BE6C758E-25F4-E611-84D2-001EC9D56418,1,2017-07-01,2798.84,433.58,70825.0,33.32,14,84,0,0,0,0,55,7,31,эконом,522,нет,10.4,нет,140,550,0,0,да,нет,нет,да,0,1,1,контейнеры,0,нет,нет,80,34154,516706,19.0,14.0,16.0,0.62,3.4,6.9,0.06,0.15,0.35,7,2320,59.6926762,11.0,6.17,6.62,6.04
1046,BE6C758E-25F4-E611-84D2-001EC9D56418,2,2017-08-01,8359.29,246.83,68322.556391,62.85,13,0,54,79,0,0,54,8,32,эконом,522,нет,10.4,нет,140,550,0,0,да,нет,нет,да,0,1,1,контейнеры,0,нет,нет,80,34154,516706,19.0,14.0,16.0,0.62,3.4,6.9,0.06,0.15,0.35,7,2320,59.6127261,10.87,6.19,6.7,7.76
1047,BE6C758E-25F4-E611-84D2-001EC9D56418,1,2017-08-01,2365.26,832.71,71280.2816901,33.31,14,71,0,0,0,0,50,8,32,эконом,522,нет,10.4,нет,140,550,0,0,да,нет,нет,да,0,1,1,контейнеры,0,нет,нет,80,34154,516706,19.0,14.0,16.0,0.62,3.4,6.9,0.06,0.15,0.35,7,2320,59.6127261,10.87,6.19,6.7,7.76
1048,BE6C758E-25F4-E611-84D2-001EC9D56418,2,2017-09-01,8230.66,620.06,68268.7022901,62.83,13,0,53,78,0,0,53,9,33,эконом,522,нет,10.4,нет,140,550,0,0,да,нет,нет,да,0,1,1,контейнеры,0,нет,нет,80,34154,516706,19.0,14.0,16.0,0.62,3.4,6.9,0.06,0.15,0.35,7,2320,57.7446909,10.51,5.3,6.65,6.8
1049,BE6C758E-25F4-E611-84D2-001EC9D56418,1,2017-09-01,1565.96,766.13,71510.6382979,33.32,15,47,0,0,0,0,38,9,33,эконом,522,нет,10.4,нет,140,550,0,0,да,нет,нет,да,0,1,1,контейнеры,0,нет,нет,80,34154,516706,19.0,14.0,16.0,0.62,3.4,6.9,0.06,0.15,0.35,7,2320,57.7446909,10.51,5.3,6.65,6.8
1050,BE6C758E-25F4-E611-84D2-001EC9D56418,2,2017-10-01,7360.70,314.86,68207.6923077,62.91,13,0,45,72,0,0,45,10,34,эконом,522,нет,10.4,нет,140,550,0,0,да,нет,нет,да,0,1,1,контейнеры,0,нет,нет,80,34154,516706,19.0,14.0,16.0,0.62,3.4,6.9,0.06,0.15,0.35,7,2320,57.6980524,10.04,5.74,5.94,6.03
1051,BE6C758E-25F4-E611-84D2-001EC9D56418,1,2017-10-01,733.12,366.49,75340.9090909,33.32,16,22,0,0,0,0,17,10,34,эконом,522,нет,10.4,нет,140,550,0,0,да,нет,нет,да,0,1,1,контейнеры,0,нет,нет,80,34154,516706,19.0,14.0,16.0,0.62,3.4,6.9,0.06,0.15,0.35,7,2320,57.6980524,10.04,5.74,5.94,6.03
1052,BE6C758E-25F4-E611-84D2-001EC9D56418,2,2017-11-01,7195.23,677.92,68316.6666667,63.12,14,0,41,73,0,0,41,11,35,эконом,522,нет,10.4,нет,140,550,0,0,да,нет,нет,да,0,1,1,контейнеры,0,нет,нет,80,34154,516706,19.0,14.0,16.0,0.62,3.4,6.9,0.06,0.15,0.35,7,2320,58.9265524,9.87,5.17,7.07,6.2
1053,BE6C758E-25F4-E611-84D2-001EC9D56418,1,2017-11-01,366.63,300.03,77481.8181818,33.33,16,11,0,0,0,0,8,11,35,эконом,522,нет,10.4,нет,140,550,0,0,да,нет,нет,да,0,1,1,контейнеры,0,нет,нет,80,34154,516706,19.0,14.0,16.0,0.62,3.4,6.9,0.06,0.15,0.35,7,2320,58.9265524,9.87,5.17,7.07,6.2
1054,BE6C758E-25F4-E611-84D2-001EC9D56418,2,2017-12-01,6757.21,748.33,70395.3271028,63.15,14,0,38,69,0,0,38,12,36,эконом,522,нет,10.4,нет,140,550,0,0,да,нет,нет,да,0,1,1,контейнеры,0,нет,нет,80,34154,516706,19.0,14.0,16.0,0.62,3.4,6.9,0.06,0.15,0.35,7,2320,58.5738545,9.73,5.31,6.28,5.89
1055,BE6C758E-25F4-E611-84D2-001EC9D56418,1,2017-12-01,100.01,66.71,84600.0,33.34,17,3,0,0,0,0,2,12,36,эконом,522,нет,10.4,нет,140,550,0,0,да,нет,нет,да,0,1,1,контейнеры,0,нет,нет,80,34154,516706,19.0,14.0,16.0,0.62,3.4,6.9,0.06,0.15,0.35,7,2320,58.5738545,9.73,5.31,6.28,5.89
1056,BE6C758E-25F4-E611-84D2-001EC9D56418,2,2018-01-01,5885.54,421.41,70237.6344086,63.29,14,0,30,63,0,0,30,1,37,эконом,522,нет,10.4,нет,140,550,0,0,да,нет,нет,да,0,1,1,контейнеры,0,нет,нет,80,34154,516706,19.0,14.0,16.0,0.62,3.4,6.9,0.06,0.15,0.35,7,2320,56.4981,9.74,5.62,6.64,6.05
1057,BE6C758E-25F4-E611-84D2-001EC9D56418,1,2018-01-01,33.30,0,85600.0,33.30,20,1,0,0,0,0,1,1,37,эконом,522,нет,10.4,нет,140,550,0,0,да,нет,нет,да,0,1,1,контейнеры,0,нет,нет,80,34154,516706,19.0,14.0,16.0,0.62,3.4,6.9,0.06,0.15,0.35,7,2320,56.4981,9.74,5.62,6.64,6.05
1058,BE6C758E-25F4-E611-84D2-001EC9D56418,2,2018-02-01,4895.16,414.54,70197.4358974,62.76,14,0,26,52,0,0,26,2,38,эконом,522,нет,10.4,нет,140,550,0,0,да,нет,нет,да,0,1,1,контейнеры,0,нет,нет,80,34154,516706,19.0,14.0,16.0,0.62,3.4,6.9,0.06,0.15,0.35,7,2320,56.8067053,9.78,5.48,6.2,6.16
1059,BE6C758E-25F4-E611-84D2-001EC9D56418,1,2018-02-01,33.30,0,85600.0,33.30,20,1,0,0,0,0,1,2,38,эконом,522,нет,10.4,нет,140,550,0,0,да,нет,нет,да,0,1,1,контейнеры,0,нет,нет,80,34154,516706,19.0,14.0,16.0,0.62,3.4,6.9,0.06,0.15,0.35,7,2320,56.8067053,9.78,5.48,6.2,6.16
1060,D312086D-869A-E611-BE92-001EC9D5643C,1,2016-12-01,3258.72,2145.61,169128.75,40.73,11,0,48,32,0,16,64,12,24,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,104686,166632,8.0,3.0,6.0,1.7,4.1,1.2,0.1,0.23,0.69,2,16473,62.0912913,12.21,6.75,7.16,8.5
1061,D312086D-869A-E611-BE92-001EC9D5643C,2,2016-12-01,10574.37,5746.58,166465.625,66.09,10,0,24,136,0,66,94,12,24,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,104686,166632,8.0,3.0,6.0,1.7,4.1,1.2,0.1,0.23,0.69,2,16473,62.0912913,12.21,6.75,7.16,8.5
1062,D312086D-869A-E611-BE92-001EC9D5643C,3,2016-12-01,5232.15,2020.39,169255.932203,88.68,10,0,16,43,0,10,49,12,24,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,104686,166632,8.0,3.0,6.0,1.7,4.1,1.2,0.1,0.23,0.69,2,16473,62.0912913,12.21,6.75,7.16,8.5
1063,D312086D-869A-E611-BE92-001EC9D5643C,0,2016-12-01,163.36,102.10,182375.0,20.42,7,8,0,0,0,0,8,12,24,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,104686,166632,8.0,3.0,6.0,1.7,4.1,1.2,0.1,0.23,0.69,2,16473,62.0912913,12.21,6.75,7.16,8.5
1064,D312086D-869A-E611-BE92-001EC9D5643C,4,2016-12-01,2371.77,597.53,169625.0,118.59,9,0,0,20,0,0,20,12,24,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,104686,166632,8.0,3.0,6.0,1.7,4.1,1.2,0.1,0.23,0.69,2,16473,62.0912913,12.21,6.75,7.16,8.5
